DEF_File,NumInstances,NumMacros,NumNets,NumValidPins,NumMissingPins,NumMovableInstances,NumFixedInstances,DieWidth,DieHeight,PinDensity,CellDensity,MacroDensity,AvgNetDegree,RentsExponent,NetSkewness,HPWL,TotalWirelength
5484-RISCY-FPU-a-3-c5-u0.75-m2-p2-f0.def,66987,289,71624,213807,65230,66982,5,1353510,1350600,0.117,0.0448,0.0938,3.9,0.0468,32.8288,1627445191,1.70E+11
5629-RISCY-FPU-a-3-c5-u0.85-m1-p6-f1.def,67106,288,71485,214085,64658,67101,5,1279320,1275000,0.1312,0.0503,0.1051,3.9,0.0468,32.5354,1451421025,1.67E+11
5590-RISCY-FPU-a-3-c5-u0.75-m2-p6-f1.def,66565,373,72524,212639,68526,66560,5,1353240,1350600,0.1163,0.0455,0.0946,3.88,0.047,35.6074,1571246821,1.54E+11
5516-RISCY-FPU-a-3-c5-u0.8-m2-p3-f0.def,65200,507,73639,210432,72617,65195,5,1315440,1310700,0.122,0.0481,0.1012,3.84,0.047,36.4282,5062739182,1.62E+11
5721-RISCY-FPU-a-3-c20-u0.8-m1-p7-f0.def,65513,214,68841,211572,62460,65508,5,1310580,1308600,0.1234,0.0469,0.0999,3.98,0.0472,30.6093,1546628113,1.64E+11
5811-RISCY-FPU-a-3-c20-u0.8-m3-p5-f1.def,65542,215,68840,211627,62396,65537,5,1309980,1308600,0.1235,0.0469,0.1,3.98,0.0472,30.3209,1447417923,1.80E+11
5616-RISCY-FPU-a-3-c5-u0.8-m2-p8-f1.def,66791,368,72314,213314,67177,66786,5,1314600,1310700,0.1238,0.0485,0.0999,3.88,0.047,35.5312,1690300588,1.53E+11
5559-RISCY-FPU-a-3-c5-u0.7-m1-p7-f1.def,66943,333,71828,213772,65633,66938,5,1395240,1394700,0.1099,0.0424,0.0883,3.89,0.0469,34.3267,1595074591,1.47E+11
5493-RISCY-FPU-a-3-c5-u0.75-m3-p4-f0.def,67127,307,71617,214135,64878,67122,5,1353510,1350600,0.1171,0.0449,0.0938,3.9,0.0469,33.9543,1520771874,1.48E+11
5519-RISCY-FPU-a-3-c5-u0.8-m2-p6-f0.def,65096,507,73384,209690,72926,65091,5,1315440,1310700,0.1216,0.048,0.101,3.85,0.0469,35.6707,4950443522,1.64E+11
5486-RISCY-FPU-a-3-c5-u0.75-m2-p4-f0.def,66904,333,71895,213567,66043,66899,5,1353510,1350600,0.1168,0.0449,0.094,3.89,0.0468,32.9805,1705329681,1.76E+11
5570-RISCY-FPU-a-3-c5-u0.7-m3-p2-f1.def,67192,278,71489,214328,64383,67187,5,1395240,1394700,0.1101,0.0422,0.0881,3.9,0.0469,33.9618,1528528191,1.50E+11
5393-RISCY-FPU-a-3-c2-u0.8-m3-p5-f1.def,68189,450,81729,212258,90309,68184,5,1322580,1321200,0.1215,0.0529,0.1006,3.7,0.0465,41.9069,1486578825,1.17E+11
5709-RISCY-FPU-a-3-c20-u0.75-m3-p3-f0.def,65517,221,68742,211593,62242,65512,5,1350675,1346400,0.1164,0.0442,0.0942,3.98,0.0472,30.0488,1604060839,1.80E+11
5778-RISCY-FPU-a-3-c20-u0.75-m2-p4-f1.def,65537,220,68959,211606,62656,65532,5,1350300,1346400,0.1164,0.0442,0.0943,3.98,0.0472,31.146,1640355367,1.86E+11
5302-RISCY-FPU-a-3-c2-u0.8-m4-p2-f0.def,67530,533,81443,213357,88266,67525,5,1322580,1321200,0.1221,0.0514,0.1006,3.7,0.0467,43.4815,2528528712,1.73E+11
5348-RISCY-FPU-a-3-c2-u0.7-m3-p8-f1.def,66985,540,84227,211392,96191,66980,5,1406580,1403100,0.1071,0.0498,0.0905,3.65,0.0465,45.9438,1509644045,1.13E+11
5739-RISCY-FPU-a-3-c20-u0.85-m1-p5-f0.def,65469,275,69066,211434,63058,65464,5,1275345,1272900,0.1302,0.0495,0.1056,3.97,0.0473,31.3382,3814599605,1.69E+11
5249-RISCY-FPU-a-3-c2-u0.75-m1-p5-f0.def,69032,418,78222,217060,77683,69027,5,1362015,1361100,0.1171,0.0468,0.094,3.77,0.0466,38.2614,1535671588,1.26E+11
5408-RISCY-FPU-a-3-c2-u0.85-m2-p4-f1.def,68296,482,81013,214572,86751,68291,5,1286460,1285500,0.1297,0.0549,0.1062,3.72,0.0466,40.8433,1641775129,1.46E+11
5241-RISCY-FPU-a-3-c2-u0.7-m4-p5-f0.def,64452,584,89312,202140,117065,64447,5,1406580,1403100,0.1024,0.0486,0.0901,3.57,0.0461,48.712,1375950756,1.16E+11
5695-RISCY-FPU-a-3-c20-u0.75-m1-p5-f0.def,65503,213,68792,211529,62382,65498,5,1350675,1346400,0.1163,0.0442,0.0942,3.98,0.0473,31.1063,1503370547,1.67E+11
5795-RISCY-FPU-a-3-c20-u0.8-m1-p5-f1.def,65532,221,68888,211601,62519,65527,5,1309980,1308600,0.1234,0.0469,0.1,3.98,0.0472,30.7687,1549529254,1.66E+11
5602-RISCY-FPU-a-3-c5-u0.8-m1-p2-f1.def,67073,322,71687,214013,65101,67068,5,1314600,1310700,0.1242,0.0478,0.0996,3.89,0.0468,33.6584,1586607691,1.48E+11
5379-RISCY-FPU-a-3-c2-u0.8-m1-p7-f1.def,68179,444,80350,213464,86489,68174,5,1322580,1321200,0.1222,0.0518,0.1015,3.73,0.0466,40.1968,1665339613,1.23E+11
5332-RISCY-FPU-a-3-c2-u0.7-m1-p8-f1.def,66483,532,84151,208368,99769,66478,5,1406580,1403100,0.1056,0.0476,0.0896,3.66,0.0464,43.8553,1494428163,1.15E+11
5462-RISCY-FPU-a-3-c5-u0.7-m3-p4-f0.def,67161,290,71531,214213,64621,67156,5,1396035,1394700,0.11,0.0421,0.0881,3.9,0.0468,33.1676,1549747170,1.56E+11
5377-RISCY-FPU-a-3-c2-u0.8-m1-p5-f1.def,68194,418,79874,213107,85895,68189,5,1322580,1321200,0.122,0.0506,0.1004,3.74,0.0466,39.8904,1546981127,1.20E+11
5808-RISCY-FPU-a-3-c20-u0.8-m3-p2-f1.def,65523,222,68816,211583,62392,65518,5,1309980,1308600,0.1234,0.0469,0.1,3.98,0.0472,30.6487,1500982832,1.67E+11
5610-RISCY-FPU-a-3-c5-u0.8-m2-p2-f1.def,66730,369,72358,213178,67605,66725,5,1314600,1310700,0.1237,0.0483,0.1001,3.88,0.047,35.3423,1697049761,1.55E+11
5669-RISCY-FPU-a-3-c5-u0.9-m3-p8-f1.def,67138,285,71338,214111,64334,67133,5,1245720,1243500,0.1382,0.0529,0.1107,3.9,0.0468,32.5032,1434650843,1.39E+11
5565-RISCY-FPU-a-3-c5-u0.7-m2-p5-f1.def,66264,388,73673,211577,72397,66259,5,1395240,1394700,0.1087,0.0428,0.089,3.85,0.047,36.2791,1634793410,1.51E+11
5663-RISCY-FPU-a-3-c5-u0.9-m3-p2-f1.def,67131,295,71594,214071,64899,67126,5,1245720,1243500,0.1382,0.0529,0.1107,3.9,0.0468,32.9397,1553684886,1.43E+11
5300-RISCY-FPU-a-3-c2-u0.8-m3-p8-f0.def,67246,541,79102,214765,81296,67241,5,1323135,1321200,0.1229,0.0497,0.1001,3.74,0.0465,38.7185,4740605934,1.55E+11
5454-RISCY-FPU-a-3-c5-u0.7-m2-p3-f0.def,67169,289,71565,214167,64739,67164,5,1396035,1394700,0.11,0.0421,0.0881,3.9,0.0469,33.631,1581762370,1.53E+11
5342-RISCY-FPU-a-3-c2-u0.7-m3-p2-f1.def,65068,580,89072,205330,113838,65063,5,1406580,1403100,0.104,0.0478,0.0916,3.58,0.0461,46.9909,1445264155,1.13E+11
5261-RISCY-FPU-a-3-c2-u0.75-m3-p1-f0.def,66221,554,83267,210854,94599,66216,5,1362015,1361100,0.1137,0.0491,0.0941,3.67,0.0465,43.9458,1724902231,1.20E+11
5443-RISCY-FPU-a-3-c2-u0.9-m3-p7-f1.def,66462,520,81027,212130,88792,66457,5,1254540,1251900,0.1351,0.0555,0.1102,3.71,0.0466,41.8148,2046370510,1.30E+11
5619-RISCY-FPU-a-3-c5-u0.8-m3-p3-f1.def,66981,329,71840,213823,65657,66976,5,1314600,1310700,0.1241,0.0479,0.0997,3.89,0.0469,34.4836,1638960143,1.39E+11
5352-RISCY-FPU-a-3-c2-u0.75-m1-p4-f1.def,67994,430,80551,212507,87919,67989,5,1361640,1361100,0.1147,0.0492,0.096,3.73,0.0466,40.314,1593371422,1.18E+11
5748-RISCY-FPU-a-3-c20-u0.7-m1-p6-f1.def,65495,213,68843,211513,62499,65490,5,1392300,1390500,0.1093,0.0415,0.0885,3.98,0.0472,30.9157,1579099130,1.86E+11
5330-RISCY-FPU-a-3-c2-u0.7-m1-p6-f1.def,65476,581,86213,205401,107289,65471,5,1406580,1403100,0.1041,0.0484,0.09,3.63,0.0464,46.0285,1438981510,1.10E+11
5255-RISCY-FPU-a-3-c2-u0.75-m2-p3-f0.def,66179,596,82531,211090,93471,66174,5,1362015,1361100,0.1139,0.0465,0.0936,3.69,0.0465,43.1561,2969921435,1.30E+11
5349-RISCY-FPU-a-3-c2-u0.75-m1-p1-f1.def,66784,533,83833,209151,98833,66779,5,1361640,1361100,0.1129,0.0494,0.0967,3.67,0.0465,43.5589,1556281037,1.11E+11
5783-RISCY-FPU-a-3-c20-u0.75-m3-p1-f1.def,65554,215,68803,211668,62292,65549,5,1350300,1346400,0.1164,0.0442,0.0943,3.98,0.0472,30.9895,1567061073,1.72E+11
5451-RISCY-FPU-a-3-c5-u0.7-m1-p8-f0.def,67193,283,71465,214320,64353,67188,5,1396035,1394700,0.1101,0.0421,0.0881,3.9,0.0468,33.0765,1501576594,1.56E+11
5387-RISCY-FPU-a-3-c2-u0.8-m2-p7-f1.def,64870,572,87224,206656,109141,64865,5,1322580,1321200,0.1183,0.0536,0.1015,3.62,0.0464,46.5262,1518351022,1.36E+11
5819-RISCY-FPU-a-3-c20-u0.85-m1-p6-f1.def,65536,217,68787,211604,62316,65531,5,1274700,1272900,0.1304,0.0495,0.1056,3.98,0.0472,30.4687,1480218373,1.66E+11
5509-RISCY-FPU-a-3-c5-u0.8-m1-p4-f0.def,66874,332,71702,213578,65649,66869,5,1315440,1310700,0.1239,0.0477,0.0997,3.89,0.0469,33.371,1587034471,1.55E+11
5430-RISCY-FPU-a-3-c2-u0.9-m2-p2-f1.def,64138,570,80759,210732,88702,64133,5,1254540,1251900,0.1342,0.0553,0.1113,3.71,0.0468,42.4729,3857875829,1.71E+11
5744-RISCY-FPU-a-3-c20-u0.7-m1-p2-f1.def,65546,212,68928,211633,62573,65541,5,1392300,1390500,0.1093,0.0416,0.0885,3.98,0.0472,31.309,1626299715,1.92E+11
5233-RISCY-FPU-a-3-c2-u0.7-m3-p5-f0.def,68982,456,79778,216430,82179,68977,5,1407375,1403100,0.1096,0.046,0.0895,3.74,0.0465,39.7876,1681858982,1.65E+11
5258-RISCY-FPU-a-3-c2-u0.75-m2-p6-f0.def,67273,512,80996,213082,88085,67268,5,1362015,1361100,0.1149,0.0481,0.0949,3.72,0.0466,41.3997,1975663755,1.32E+11
5531-RISCY-FPU-a-3-c5-u0.8-m4-p3-f0.def,66797,363,72265,213290,67219,66792,5,1314600,1310700,0.1238,0.0481,0.0998,3.88,0.047,35.1824,1697558200,1.50E+11
5251-RISCY-FPU-a-3-c2-u0.75-m1-p7-f0.def,68290,423,79749,214093,84063,68285,5,1362015,1361100,0.1155,0.0476,0.0943,3.74,0.0465,39.8657,1600473386,1.12E+11
5689-RISCY-FPU-a-3-c20-u0.7-m3-p7-f0.def,65522,218,68827,211588,62406,65517,5,1392795,1390500,0.1093,0.0415,0.0885,3.98,0.0472,30.5794,1537289152,1.92E+11
5328-RISCY-FPU-a-3-c2-u0.7-m1-p4-f1.def,65768,567,85934,207295,104523,65763,5,1406580,1403100,0.105,0.0478,0.0902,3.63,0.0465,47.2976,1578970878,1.16E+11
5416-RISCY-FPU-a-3-c2-u0.85-m3-p4-f1.def,67378,462,82533,211834,92800,67373,5,1286460,1285500,0.1281,0.0547,0.1059,3.69,0.0465,42.2682,1534063236,1.17E+11
5552-RISCY-FPU-a-3-c5-u0.85-m4-p8-f0.def,66825,370,72117,213417,66706,66820,5,1279320,1275000,0.1308,0.051,0.1056,3.88,0.0468,33.6788,1540250289,1.80E+11
5478-RISCY-FPU-a-3-c5-u0.75-m1-p4-f0.def,67133,290,71470,214157,64531,67128,5,1353510,1350600,0.1172,0.0449,0.0938,3.9,0.0468,32.9747,1555786021,1.75E+11
5292-RISCY-FPU-a-3-c2-u0.8-m2-p8-f0.def,67321,516,79636,215633,81374,67316,5,1323135,1321200,0.1234,0.0493,0.0993,3.73,0.0465,38.9725,4251503357,1.37E+11
5310-RISCY-FPU-a-3-c2-u0.85-m1-p2-f0.def,71459,428,75843,223464,65961,71454,5,1287090,1285500,0.1351,0.0517,0.1037,3.82,0.0462,32.9672,7560934018,2.00E+11
5538-RISCY-FPU-a-3-c5-u0.85-m1-p2-f0.def,67485,356,72202,214504,65677,67480,5,1279800,1275000,0.1315,0.0504,0.105,3.88,0.0466,33.9183,6657416618,1.94E+11
5642-RISCY-FPU-a-3-c5-u0.85-m3-p4-f1.def,67058,315,71593,213978,64984,67053,5,1279320,1275000,0.1312,0.0505,0.1052,3.9,0.0468,32.9938,1519290092,1.56E+11
5747-RISCY-FPU-a-3-c20-u0.7-m1-p5-f1.def,65486,219,68897,211486,62636,65481,5,1392300,1390500,0.1092,0.0415,0.0885,3.98,0.0473,31.3772,1581000371,1.71E+11
5535-RISCY-FPU-a-3-c5-u0.8-m4-p7-f0.def,66776,368,72306,213217,67446,66771,5,1314600,1310700,0.1237,0.0483,0.0999,3.88,0.047,35.5736,1622948453,1.44E+11
5470-RISCY-FPU-a-3-c5-u0.7-m4-p4-f0.def,66795,360,72206,213302,67002,66790,5,1395240,1394700,0.1096,0.0427,0.0885,3.88,0.0469,34.8511,1598307040,1.66E+11
5499-RISCY-FPU-a-3-c5-u0.75-m4-p2-f0.def,67098,294,71461,214055,64632,67093,5,1353240,1350600,0.1171,0.0449,0.0939,3.9,0.0468,32.7832,1541894068,1.79E+11
5726-RISCY-FPU-a-3-c20-u0.8-m2-p5-f0.def,65426,391,70704,211391,66371,65421,5,1310580,1308600,0.1233,0.0472,0.1012,3.93,0.047,32.351,3561910082,1.59E+11
5301-RISCY-FPU-a-3-c2-u0.8-m4-p1-f0.def,67885,486,80550,214667,85039,67880,5,1322580,1321200,0.1228,0.0521,0.1005,3.72,0.0465,39.5691,1997783902,1.90E+11
5346-RISCY-FPU-a-3-c2-u0.7-m3-p6-f1.def,65317,598,88141,206215,110254,65312,5,1406580,1403100,0.1045,0.049,0.0901,3.59,0.0463,49.6464,1486550553,1.01E+11
5381-RISCY-FPU-a-3-c2-u0.8-m2-p1-f1.def,65177,586,87239,206732,109140,65172,5,1322580,1321200,0.1183,0.054,0.1018,3.62,0.0464,46.5515,1492073209,1.27E+11
5240-RISCY-FPU-a-3-c2-u0.7-m4-p4-f0.def,63650,597,91656,201032,123845,63645,5,1406580,1403100,0.1019,0.0482,0.0906,3.54,0.0461,50.406,1418172804,1.09E+11
5475-RISCY-FPU-a-3-c5-u0.75-m1-p1-f0.def,66980,324,71648,213799,65290,66975,5,1353510,1350600,0.117,0.045,0.0939,3.9,0.0469,33.4462,1551066061,1.67E+11
5766-RISCY-FPU-a-3-c20-u0.7-m3-p8-f1.def,65547,217,69104,211639,62915,65542,5,1392300,1390500,0.1093,0.0415,0.0885,3.97,0.0472,31.5305,1571804130,1.70E+11
5708-RISCY-FPU-a-3-c20-u0.75-m3-p2-f0.def,65519,222,68768,211572,62305,65514,5,1350675,1346400,0.1163,0.0442,0.0942,3.98,0.0472,30.1139,1537962874,1.81E+11
5294-RISCY-FPU-a-3-c2-u0.8-m3-p2-f0.def,67131,534,79525,215070,81839,67126,5,1323135,1321200,0.123,0.0499,0.0995,3.73,0.0464,38.656,4209096328,1.47E+11
5232-RISCY-FPU-a-3-c2-u0.7-m3-p4-f0.def,68739,432,79073,215595,81583,68734,5,1407375,1403100,0.1092,0.0455,0.0885,3.76,0.0465,37.8953,1679042033,1.74E+11
5718-RISCY-FPU-a-3-c20-u0.8-m1-p4-f0.def,65532,221,68978,211614,62696,65527,5,1310580,1308600,0.1234,0.0469,0.0999,3.98,0.0472,30.1589,1660719831,1.81E+11
5841-RISCY-FPU-a-3-c20-u0.9-m1-p5-f1.def,65476,232,68850,211483,62549,65471,5,1243200,1239300,0.1373,0.0521,0.1112,3.98,0.0472,30.1917,1566623933,1.68E+11
5704-RISCY-FPU-a-3-c20-u0.75-m2-p6-f0.def,65543,212,68872,211619,62469,65538,5,1350675,1346400,0.1164,0.0442,0.0942,3.98,0.0472,30.6383,1465031991,1.51E+11
5765-RISCY-FPU-a-3-c20-u0.7-m3-p7-f1.def,65540,217,69125,211621,62974,65535,5,1392300,1390500,0.1093,0.0415,0.0885,3.97,0.0472,31.4809,1586411840,1.69E+11
5370-RISCY-FPU-a-3-c2-u0.75-m3-p6-f1.def,67889,589,82650,215654,88573,67884,5,1361640,1361100,0.1164,0.051,0.0953,3.68,0.0466,45.2166,1515506274,1.24E+11
5771-RISCY-FPU-a-3-c20-u0.75-m1-p5-f1.def,65508,213,68926,211547,62639,65503,5,1350300,1346400,0.1164,0.0442,0.0942,3.98,0.0473,32.1031,1573810914,1.61E+11
5288-RISCY-FPU-a-3-c2-u0.8-m2-p4-f0.def,67424,509,79188,215582,80564,67419,5,1323135,1321200,0.1233,0.0493,0.0993,3.74,0.0465,38.9394,4763477600,1.42E+11
5399-RISCY-FPU-a-3-c2-u0.85-m1-p3-f1.def,66241,580,82955,212417,92409,66236,5,1286460,1285500,0.1284,0.0555,0.106,3.67,0.0467,46.1318,2157586231,1.25E+11
5615-RISCY-FPU-a-3-c5-u0.8-m2-p7-f1.def,66726,361,72515,212897,68294,66721,5,1314600,1310700,0.1236,0.0482,0.0999,3.88,0.0469,35.0974,1674461710,1.59E+11
5611-RISCY-FPU-a-3-c5-u0.8-m2-p3-f1.def,66637,375,72674,212911,68579,66632,5,1314600,1310700,0.1236,0.0481,0.1002,3.87,0.047,36.2368,1698459526,1.47E+11
5813-RISCY-FPU-a-3-c20-u0.8-m3-p7-f1.def,65513,215,68847,211568,62467,65508,5,1309980,1308600,0.1234,0.0469,0.0999,3.98,0.0472,30.6662,1476523536,1.73E+11
5217-RISCY-FPU-a-3-c2-u0.7-m1-p4-f0.def,65519,569,86002,206295,106158,65514,5,1407375,1403100,0.1045,0.0477,0.0896,3.63,0.0464,45.7468,1494213925,1.27E+11
5797-RISCY-FPU-a-3-c20-u0.8-m1-p7-f1.def,65556,219,68932,211674,62543,65551,5,1309980,1308600,0.1235,0.0469,0.1,3.98,0.0473,31.5735,1603197196,1.62E+11
5242-RISCY-FPU-a-3-c2-u0.7-m4-p6-f0.def,64574,581,89573,202187,116924,64569,5,1406580,1403100,0.1024,0.0476,0.0899,3.56,0.0458,46.109,1988392348,1.11E+11
5785-RISCY-FPU-a-3-c20-u0.75-m3-p3-f1.def,65528,215,68810,211598,62368,65523,5,1350300,1346400,0.1164,0.0442,0.0943,3.98,0.0473,31.0114,1626900875,1.63E+11
5415-RISCY-FPU-a-3-c2-u0.85-m3-p3-f1.def,66328,506,83324,209654,96616,66323,5,1286460,1285500,0.1268,0.0553,0.1059,3.68,0.0466,43.8944,1741080710,1.11E+11
5597-RISCY-FPU-a-3-c5-u0.75-m3-p5-f1.def,66927,342,71787,213722,65644,66922,5,1353240,1350600,0.1169,0.0452,0.094,3.89,0.0469,34.4906,1505268794,1.46E+11
5622-RISCY-FPU-a-3-c5-u0.8-m3-p7-f1.def,66903,344,71892,213612,66009,66898,5,1314600,1310700,0.124,0.048,0.0999,3.89,0.0469,33.9915,1524940521,1.52E+11
5779-RISCY-FPU-a-3-c20-u0.75-m2-p5-f1.def,65545,219,69000,211633,62720,65540,5,1350300,1346400,0.1164,0.0443,0.0943,3.98,0.0473,31.5198,1603681218,1.82E+11
5805-RISCY-FPU-a-3-c20-u0.8-m2-p7-f1.def,65560,223,69092,211646,62887,65555,5,1309980,1308600,0.1235,0.0469,0.0999,3.97,0.0473,31.9842,1663358482,2.04E+11
5804-RISCY-FPU-a-3-c20-u0.8-m2-p6-f1.def,65533,218,68988,211591,62726,65528,5,1309980,1308600,0.1234,0.0469,0.0999,3.98,0.0473,31.3961,1702709845,1.78E+11
5701-RISCY-FPU-a-3-c20-u0.75-m2-p3-f0.def,65509,217,68814,211585,62393,65504,5,1350675,1346400,0.1163,0.0442,0.0942,3.98,0.0472,30.4,1640550779,1.64E+11
5606-RISCY-FPU-a-3-c5-u0.8-m1-p6-f1.def,66996,331,71817,213860,65574,66991,5,1314600,1310700,0.1241,0.0479,0.0997,3.89,0.0469,33.3546,1538058692,1.54E+11
5588-RISCY-FPU-a-3-c5-u0.75-m2-p4-f1.def,67138,293,71535,214172,64634,67133,5,1353240,1350600,0.1172,0.0449,0.0939,3.9,0.0469,33.6166,1655959252,1.66E+11
5481-RISCY-FPU-a-3-c5-u0.75-m1-p7-f0.def,67152,274,71391,214198,64344,67147,5,1353510,1350600,0.1172,0.0449,0.0937,3.9,0.0468,32.9939,1522245702,1.76E+11
5382-RISCY-FPU-a-3-c2-u0.8-m2-p2-f1.def,65360,575,87041,206806,108608,65355,5,1322580,1321200,0.1184,0.0538,0.1017,3.62,0.0464,46.2021,1521850199,1.29E+11
5621-RISCY-FPU-a-3-c5-u0.8-m3-p6-f1.def,66748,365,72134,213216,67004,66743,5,1314600,1310700,0.1237,0.0483,0.0999,3.88,0.047,34.885,1514220895,1.48E+11
5824-RISCY-FPU-a-3-c20-u0.85-m2-p3-f1.def,65513,224,68950,211564,62671,65508,5,1274700,1272900,0.1304,0.0496,0.1056,3.98,0.0472,31.2299,1694132955,1.90E+11
5510-RISCY-FPU-a-3-c5-u0.8-m1-p5-f0.def,66668,378,72264,212912,67595,66663,5,1315440,1310700,0.1235,0.0483,0.1,3.88,0.0468,33.7508,1490340495,1.45E+11
5436-RISCY-FPU-a-3-c2-u0.9-m2-p8-f1.def,67307,574,80652,215680,83481,67302,5,1254540,1251900,0.1373,0.0571,0.1112,3.71,0.0466,42.0472,4302575443,1.67E+11
5378-RISCY-FPU-a-3-c2-u0.8-m1-p6-f1.def,67876,427,80819,211720,89305,67871,5,1322580,1321200,0.1212,0.0512,0.1009,3.72,0.0465,39.8401,1518478890,1.18E+11
5465-RISCY-FPU-a-3-c5-u0.7-m3-p7-f0.def,67190,295,71449,214288,64362,67185,5,1396035,1394700,0.1101,0.0422,0.088,3.9,0.0468,33.1244,1495829788,1.63E+11
5623-RISCY-FPU-a-3-c5-u0.8-m3-p8-f1.def,67058,328,71842,213998,65482,67053,5,1314600,1310700,0.1242,0.0478,0.0997,3.89,0.0469,33.827,1549092701,1.54E+11
5536-RISCY-FPU-a-3-c5-u0.8-m4-p8-f0.def,66797,363,72195,213315,67028,66792,5,1314600,1310700,0.1238,0.0483,0.0999,3.88,0.0469,34.5719,1558818709,1.42E+11
5317-RISCY-FPU-a-3-c2-u0.85-m4-p1-f0.def,69245,486,78837,219416,75992,69240,5,1286460,1285500,0.1327,0.0524,0.1039,3.75,0.0459,34.7613,4214171974,2.19E+11
5807-RISCY-FPU-a-3-c20-u0.8-m3-p1-f1.def,65551,220,68848,211666,62385,65546,5,1309980,1308600,0.1235,0.0469,0.1,3.98,0.0472,30.5817,1463475025,1.73E+11
5551-RISCY-FPU-a-3-c5-u0.85-m4-p7-f0.def,66868,363,72083,213507,66534,66863,5,1279320,1275000,0.1309,0.0509,0.1056,3.88,0.0469,34.2824,1581191166,1.76E+11
5303-RISCY-FPU-a-3-c2-u0.8-m4-p3-f0.def,66891,468,81874,211303,91860,66886,5,1322580,1321200,0.1209,0.0509,0.1,3.7,0.0466,41.7137,2337944794,1.68E+11
5252-RISCY-FPU-a-3-c2-u0.75-m1-p8-f0.def,68535,459,79934,214753,83587,68530,5,1362015,1361100,0.1158,0.0476,0.0945,3.73,0.0465,40.2678,1627312418,1.10E+11
5345-RISCY-FPU-a-3-c2-u0.7-m3-p5-f1.def,65433,504,87921,203549,113073,65428,5,1406580,1403100,0.1031,0.0473,0.0911,3.6,0.0461,45.4134,1400929211,1.13E+11
5599-RISCY-FPU-a-3-c5-u0.75-m3-p7-f1.def,66851,357,71980,213493,66305,66846,5,1353240,1350600,0.1168,0.0454,0.0942,3.89,0.0469,34.1504,1531755119,1.46E+11
5822-RISCY-FPU-a-3-c20-u0.85-m2-p1-f1.def,65539,224,68985,211600,62716,65534,5,1274700,1272900,0.1304,0.0496,0.1056,3.98,0.0472,31.3175,1672403821,1.87E+11
5776-RISCY-FPU-a-3-c20-u0.75-m2-p2-f1.def,65525,214,69090,211565,62952,65520,5,1350300,1346400,0.1164,0.0442,0.0942,3.97,0.0472,31.2844,1611639883,1.78E+11
5681-RISCY-FPU-a-3-c20-u0.7-m2-p5-f0.def,65503,211,68767,211544,62328,65498,5,1392795,1390500,0.1092,0.0415,0.0885,3.98,0.0472,30.7956,1502722315,1.67E+11
5410-RISCY-FPU-a-3-c2-u0.85-m2-p6-f1.def,68054,488,81291,214285,87693,68049,5,1286460,1285500,0.1296,0.0551,0.1065,3.71,0.0467,41.8322,1643713447,1.58E+11
5506-RISCY-FPU-a-3-c5-u0.8-m1-p1-f0.def,66471,365,72328,212387,68346,66466,5,1315440,1310700,0.1232,0.0481,0.0999,3.88,0.0469,34.3361,1601026795,1.37E+11
5228-RISCY-FPU-a-3-c2-u0.7-m2-p8-f0.def,65792,557,85096,207515,102500,65787,5,1407375,1403100,0.1051,0.0466,0.0894,3.64,0.0464,45.9269,1579180710,1.09E+11
5632-RISCY-FPU-a-3-c5-u0.85-m2-p2-f1.def,66701,379,72374,213023,67711,66696,5,1279320,1275000,0.1306,0.0512,0.1057,3.88,0.0469,34.9608,1618748091,1.65E+11
5637-RISCY-FPU-a-3-c5-u0.85-m2-p7-f1.def,66824,374,72371,213371,67306,66819,5,1279320,1275000,0.1308,0.0511,0.1056,3.88,0.047,35.4064,1596278291,1.55E+11
5837-RISCY-FPU-a-3-c20-u0.85-m3-p8-f1.def,65553,210,68777,211649,62258,65548,5,1274700,1272900,0.1304,0.0496,0.1056,3.98,0.0472,30.8456,1410461879,1.51E+11
5496-RISCY-FPU-a-3-c5-u0.75-m3-p7-f0.def,66890,329,71663,213652,65443,66885,5,1353510,1350600,0.1169,0.045,0.0939,3.89,0.0469,33.7624,1463666205,1.49E+11
5612-RISCY-FPU-a-3-c5-u0.8-m2-p4-f1.def,66863,367,72184,213536,66697,66858,5,1314600,1310700,0.1239,0.0483,0.0999,3.88,0.0469,34.8558,1742296504,1.70E+11
5246-RISCY-FPU-a-3-c2-u0.75-m1-p2-f0.def,69274,431,78281,217883,76890,69269,5,1362015,1361100,0.1175,0.0466,0.0936,3.77,0.0466,39.1581,1586239606,1.22E+11
5830-RISCY-FPU-a-3-c20-u0.85-m3-p1-f1.def,65523,217,68793,211585,62346,65518,5,1274700,1272900,0.1304,0.0496,0.1056,3.98,0.0472,30.6899,1453178465,1.76E+11
5278-RISCY-FPU-a-3-c2-u0.8-m1-p2-f0.def,67252,533,79060,214745,81419,67247,5,1323135,1321200,0.1228,0.0505,0.1006,3.75,0.0466,39.7084,3648445318,1.25E+11
5418-RISCY-FPU-a-3-c2-u0.85-m3-p6-f1.def,68126,430,80643,213458,87139,68121,5,1286460,1285500,0.1291,0.0541,0.106,3.73,0.0465,39.8802,1410235204,1.13E+11
5360-RISCY-FPU-a-3-c2-u0.75-m2-p4-f1.def,63582,594,91269,201796,122562,63577,5,1361640,1361100,0.1089,0.0504,0.0965,3.55,0.0461,48.3609,1439421194,1.18E+11
